smiles,cal_solv_free
NC1N=Nc2ccccc21,-11.22047493
Cc1nn(C)cc1/C=N/O,-10.51430656
C/C(C=O)=C/c1ccccc1,-6.91952767
Oc1ccc(O)c(O)c1,-11.77740261
Nc1cc(Cl)ccn1,-7.492237221
O=C/C=C/c1cccc(O)c1,-10.79693078
Nc1ncc([N+](=O)[O-])s1,-12.77048739
COc1cccc(N)c1,-8.12685691
NCCCc1cccnc1,-8.854774785
O=C1Cc2ccccc2N1,-9.707184369
O=Cc1ccc(Cl)nc1,-7.792488206
NCC#Cc1cccnc1,-9.710892953
CCCNCc1ccccc1,-5.423317926
Cc1cccc(=S)n1O,-8.623738153
Cc1ccccc1C(=N)N,-10.93063434
CCc1cnc(C)c(C)n1,-5.588773488
CCCc1ccccc1,-3.311684025
CN(N)Cc1ccccc1,-7.201631065
Oc1ccc2c(c1)C1CC1C2,-6.996203116
C=Cc1nc(C#N)c(N)o1,-13.25667586
OC1=Nc2[nH]cnc2CN1,-14.1945523
Cc1csc(N)n1,-8.166026084
Cc1cc(O)nc(O)n1,-9.850846508
Cc1cc(C)oc(=O)c1,-9.133979084
Cc1cc(C)cc(C(=N)N)c1,-11.1664024
Nc1cccccc1=O,-9.386853064
NC(=S)c1ccco1,-12.54351074
CN(C)/C=C/c1ccncc1,-9.038095556
Cc1ccc([N+](=O)[O-])cc1,-6.758960411
NCCOc1ccccc1,-9.099246406
O=c1cccc(Cl)[nH]1,-9.137373913
Nc1ccc(F)cc1,-7.119992014
O=Cc1cccc(O)c1,-9.074277783
COC(=O)c1ccccn1,-8.337330039
Nc1ccncc1,-9.515134933
Nc1ccccc1CO,-9.909048061
NC(=O)c1[nH]cnc1N,-18.48144962
CNC(=O)c1ccccc1,-9.789231301
NC(=S)c1ccccc1,-10.76031558
Cn1cnc(CCN)c1,-10.78660825
C=CC(O)c1cccs1,-6.737543495
Cc1cc[nH]c1,-5.625576949
c1cncnc1,-5.849397216
c1ccc2c(c1)CNC2,-5.62908473
O=C(O)c1c[nH]cn1,-16.66470777
Cc1ccc(N)cc1,-6.325802808
O=C(O)Cc1ccccn1,-10.27578373
NC(=NO)c1ccncc1,-11.55752938
NC(=O)c1ccccc1F,-8.915505202
Cc1cncc(C(=O)O)c1,-9.443630169
N#CNc1nncs1,-16.27412672
CCc1cccc(CC)c1N,-6.528457162
N[C@@H]1C[C@@H]1c1c[nH]cn1,-12.67960511
CNc1cnccc1CN,-10.73333265
c1cscn1,-4.857473334
O=Cc1ccncc1,-7.203049238
Cc1cc(C)nc(C)c1,-4.970287082
NCc1nnc(S)o1,-11.9413396
Nc1nnc(N)n1N,-21.46715475
NCc1ccc2c(c1)CNC2,-8.942224578
CC1CNCc2ccccc21,-5.442933889
NC1COc2ccccc21,-8.279900324
Cc1ccccc1O,-6.184876612
COc1ccccc1O,-6.406343717
Cc1cc(O)no1,-11.12530677
Nc1cc(S)nc(N)n1,-12.21175876
N[C@@H]1C[C@H]1c1ccccc1,-7.497244751
NCc1ccccc1F,-6.608477238
CC=C(C)c1cccnc1,-5.424033287
Cc1ccccn1,-4.795525546
COc1ccc(N)cc1,-8.114965595
O=Cc1cccc(Cl)c1,-6.094408495
Cl.N=C(N)n1cccn1,-17.69909525
CC1Cc2ccccc2CN1,-5.705415046
NC(=O)c1ccccc1,-10.71414967
OCCc1cnco1,-9.496127655
CCOc1cccc(N)c1,-8.582950003
C=Cn1ccnc1,-7.891917166
CCc1ccc(O)cc1,-6.681531952
CN(C)CCc1ccccc1,-4.880810431
Oc1ccc(CC2CC2)cc1,-7.505709861
CCN(CC)c1ccccc1,-4.880446475
Nc1ccc(O)cc1,-10.0404361
Nc1c(F)cnc(O)c1F,-9.159826221
Oc1ncc(Cl)c(O)n1,-10.68471945
O/N=C/c1cnns1,-11.84893247
Cc1nc(C)c(C)nc1C,-5.572163298
NC[C@@H](O)c1ccccc1,-9.776015941
O/N=C\c1cnsn1,-6.89693731
O=c1cc[nH]c(=S)[nH]1,-14.4374928
Cn1cnc(F)c1[N+](=O)[O-],-10.8023964
C[C@@H](N)c1ccccc1,-6.570544258
COc1ccccc1S,-5.416101561
O=C(O)Cc1ccccc1,-8.59721958
CC1CCc2ccccc2N1,-5.605502904
C=Cc1ccc(C=C)cc1,-4.774987144
NC(C(=O)O)c1nnn[nH]1,-17.78235955
OCc1nnn2c1CCC2,-14.60214515
O=C(O)c1ccccc1F,-8.399120948
Cc1n[nH]c(=O)n1C,-11.88711646
O=Cc1c[nH]nn1,-12.17771006
CC1Cc2ccccc2C1=O,-6.943391875
Cc1ccc(C)c(O)c1,-6.392745575
CNC/C=C/c1cccnc1,-8.039275339
N#Cc1ccc(Cl)cc1,-6.854743537
NN1NNc2ccccc21,-9.820456199
NNC(=O)c1cnccn1,-14.51529777
O=Cc1cccc(C=O)c1,-8.867149282
Cc1ccc(C)o1,-3.41241193
C=Cc1cccc(C)c1,-3.743944289
CN(C)N=Nc1ccccc1,-6.648888882
c1ccc2c(c1)CCC2,-2.995237007
CC(=O)c1cccs1,-6.539965696
O=Cc1ccc([N+](=O)[O-])o1,-9.059085766
Cc1cn[nH]c1.Cl,-7.406632307
Cc1noc(CN(C)C)n1,-8.132962582
Nc1ccccc1F,-6.288785993
Cc1ccc(C(C)C)cc1,-3.218260336
O=C(O)c1ccnnc1,-11.43748672
Cc1cccc(O)c1,-6.65379601
O=C1Cc2cc(O)ccc2N1,-13.3095373
CCc1ccncc1,-5.374390971
c1cncc([C@@H]2CCCN2)c1,-7.095249295
OCc1cccc(O)c1O,-10.95243404
Cc1nc(CC(=O)O)c[nH]1,-13.43705361
O=Nc1ccc(O)cc1,-9.136646002
c1cc2c(cn1)CNCCC2,-7.08649553
Cc1n[nH]c(=O)[nH]c1=O,-12.06548618
c1cn[nH]c1,-7.56241794
Cc1cc(C)o/c(=N/O)c1,-9.382473044
CC(=O)c1ccc(N)cc1,-10.90105352
CN(C)c1ccc(C=O)o1,-10.07838163
Cc1ccc(C(=O)O)cc1,-7.749296693
COC(=O)Cn1ccnc1,-12.66571832
Cc1ccnc(N=O)c1,-7.705264316
Nc1ccc2c(n1)CCCC2,-7.720544185
N#Cc1ccncc1,-7.622872253
NNC(=O)c1ccco1,-16.6320396
Cn1ccnc1,-8.477522048
N#Cc1ccc(C(=O)O)cc1,-10.90804398
O=C(O)/C=C\c1c[nH]cn1,-16.69454587
c1cc[nH]c1,-5.915266941
Oc1ccc(Cl)cc1,-6.911119036
CN[C@H](C)Cc1ccccc1,-5.780452692
NCCn1oc(=O)[nH]c1=O,-13.6779798
C=C[C@H](O)c1ccccc1,-7.034487502
Cc1ncc(CCN)[nH]1,-13.45623031
O=c1cc(O)c1=O,-11.72250176
Oc1nccc(S)n1,-8.997539585
Cc1ccccc1[N+](=O)[O-],-6.602208413
CN1CCC1c1cccnc1,-6.070349762
NC(=S)c1cccs1,-11.58426131
CNCCc1cnc[nH]1,-10.26361631
N#Cc1cccc(C(=O)O)c1,-11.10299879
CCCCc1ccccc1,-3.391333869
CCCCn1ccnc1,-8.699321732
O=c1ccccn1O,-8.041452799
O=c1c[n+]([O-])cc[nH]1,-15.03495762
O=C(O)c1ccc[nH]1,-10.13249182
O=C/C=C/c1ccccc1O,-11.25118527
Oc1ccc(Cl)nn1,-13.31219794
NC(=S)c1ccncc1,-12.10338778
c1ccc(C2NCCN2)cc1,-7.606117736
C#CCN(C)c1ncccn1,-7.512411668
CC(=O)c1ccc(C)c(C)c1,-6.985177766
Cc1cc(N)nc(C)c1C#N,-11.75276657
NC[C@H]1C[C@H]1c1c[nH]cn1,-14.74932135
Cc1cc(C)c(C#N)c(=N)o1,-12.33222185
Nc1nncs1,-11.60801884
Cc1cccc(N)c1C,-6.511489292
NC[C@H]1C[C@H]1c1ccccc1,-7.388221164
NCCCc1nonc1O,-11.94936545
NCCc1cccc(F)c1,-7.492155645
CCc1scnc1C,-5.019239137
CCc1c(O)cccc1O,-9.034073217
OCCCc1ccccc1,-7.505596909
Cn1cncc1[N+](=O)[O-],-10.07354353
O=Cc1cc([N+](=O)[O-])no1,-10.80046367
C#Cc1cnc(O)nc1O,-11.76881827
Oc1cc(F)cc(F)c1,-6.893661707
N#Cc1ccccc1/C=N/O,-11.40693953
COc1ccc(CO)cc1,-8.816007217
Fc1ncc[nH]1,-8.829354355
NNc1nncn1N,-17.48605561
C=CCc1ccc(O)cc1,-7.502051478
O=C/C=C/c1ccc(O)cc1,-11.65559664
Cn1cccc(O)c1=S,-9.597665048
Cc1cccc(N=O)n1,-6.9308605
Cc1ccc(C#N)c(N)[n+]1[O-],-12.15378938
NC(=O)Cc1ccccn1,-11.04634091
Cc1cccc([N+](=O)[O-])c1,-6.319157477
Cc1ccco1,-3.34560094
O=Cc1cccnc1Cl,-8.76443217
O=Cc1ccc(C=O)s1,-8.695801401
COc1nccnc1C,-5.26635885
Oc1cc(O)nc(O)n1,-18.27681233
CCCc1ccccc1O,-6.484493812
Cc1cnccn1,-5.419377163
Cc1nc(C)nc(N)n1,-9.037562173
N=C(N)Nc1cnccn1,-14.4047305
O=C(O)c1ccco1,-8.525852868
O=C(O)c1ccncc1O,-12.59960386
O=c1cccco1,-8.272301177
O=C(NO)c1ccsc1,-10.43584898
CNc1ccccc1O,-7.555414928
Oc1ccc(F)cc1,-6.990825356
Cn1cc(C(=O)O)nn1,-14.73800734
c1ccc2c(c1)CC1OC21,-5.961771707
c1cocn1,-5.227748159
Cc1ncc(C(=O)O)s1,-9.118661565
CCc1noc(CNC)n1,-8.10399672
NCc1csc(N)n1,-12.63074718
c1ccncc1,-4.810058678
Oc1onc2c1CNCC2,-13.18292461
O=C(NO)c1ccccc1,-10.02010478
COc1ccc(C)cc1,-4.635654824
c1ccc2c(c1)CNCO2,-6.47713312
C=C(C)c1ccccc1,-3.711872252
CC(=O)c1ccc(C)cc1C,-6.476787989
Cc1cc(=O)c(O)co1,-14.12050612
S=c1cccco1,-8.831751443
CCC(=O)c1ccncc1,-7.768774603
CNc1nc(=O)n(C)s1,-14.8358989
Nc1ncc[nH]1,-12.57565181
c1n[nH]c2c1CSCC2,-9.851229289
OCCCc1cn[nH]c1,-12.22224445
Cc1noc(C)c1[N+](=O)[O-],-7.841653615
OCCCc1cc[nH]n1,-11.95825099
CC1NCCc2ccccc21,-5.636677601
NCc1cnn(O)c1,-11.13262353
C#CC(CN)c1ccccc1,-8.917513235
CCCC(=O)c1ccccc1,-6.259995834
N#[N+]c1cccc(C(=O)[O-])c1,-38.65190516
N=C(N)NCc1c[nH]cn1,-19.54794679
NC(=O)c1cnc(N)cn1,-14.36140094
C#CC(=O)Nc1ccccc1,-9.809487324
O=C(O)c1c[nH]nc1O,-15.04713132
O=C(NO)c1cccnc1,-11.66209765
O=C(O)CCn1cccn1,-12.20000549
O=[N+]([O-])c1ccc(F)cc1,-6.557102994
N#C/C=C/c1ccccc1,-8.476787861
CN(C)Cc1cccnc1,-6.108125864
Cc1c(C(=O)O)cnn1C,-10.44056158
CCOc1cnccn1,-5.468360594
Clc1ccc(Cl)cc1,-3.202635337
Cc1ccc(CN)c(=O)[nH]1,-13.0583325
OCCNc1ncccn1,-10.43742403
Cc1nnc(S)[nH]1,-14.70901638
Cc1cc(CN)c(C)o1,-6.86556181
OCc1cn[nH]c1,-10.965549
Oc1cc(O)cc(O)c1,-13.63050867
Nc1nc(CC(=O)O)c[nH]1,-18.68534017
c1ccc2c(c1)CCO2,-4.662788356
Clc1cnccn1,-4.975175384
c1cc(C2=NCCN2)ccn1,-9.859286518
Cn1ccc(=O)c(O)c1,-19.17450931
Nc1ncns1,-10.15906687
CCC(C)(C)c1ccccc1,-3.561527132
O=C(O)c1cnccc1F,-8.846102596
O=C(O)c1ccc(O)nc1,-10.37703247
NC1CC1c1ccccc1,-6.773706896
N#CC[14C](=O)c1ccccc1,-12.64071832
O=Cc1ccc[nH]1,-7.85670758
c1cnc(C2=NCCN2)cn1,-8.614720834
CN(C)CCc1nn[nH]n1,-10.99701862
Cc1cccc(C(=O)O)n1,-9.939256392
C=CCNCc1ccccc1,-6.143956685
Oc1cc(O)nc(S)n1,-9.361533035
Oc1cccc2c1CCCC2,-6.547640143
CC(=O)c1cccc(N)c1,-9.915116082
Cc1nn(C)cc1C(N)=O,-13.05276648
CCOc1ccccn1,-4.494741178
NC(C(=O)O)c1c[nH]cn1,-17.4197278
OCCc1cc[nH]n1,-12.55745402
CCn1ccccc1=O,-8.913409319
CCc1nc(C)ccc1O,-8.121818004
O=C1OC(=O)c2ccccc21,-8.951059919
Cc1noc(CN)n1,-9.794684363
Nc1nnc(CO)s1,-14.94686777
OCCc1ccoc1,-7.131701351
Cc1nocc1C(C)O,-10.26996671
NCc1nc(C(F)F)no1,-9.886614578
Oc1ccc(F)c(O)c1F,-8.674478611
CC(C)Cc1n[nH]c(O)n1,-11.28171364
C#CCOc1ccccc1,-6.396328657
CC(=O)c1ccc(F)cc1,-6.833081892
COc1cccnc1CN,-9.050689682
CC=Cc1ccc(OC)cc1,-5.712468259
CC(O)Cc1cccnc1,-9.511602052
Nc1ccc[nH]c1=O,-11.75720934
O=C(O)/C=C/c1c[nH]cn1,-15.69230572
CCc1cccc(C)c1,-3.075865767
[O-][n+]1ccccc1O,-8.547878469
FC(F)(F)c1nnn[nH]1,-10.87735247
O=C=NCCc1ccccc1,-6.494044514
O=C(O)c1ccc(F)s1,-7.174535183
Fc1ccc(S)cc1,-4.848763495
OC1CNCc2ccccc21,-9.24479735
Cc1nnoc1O,-8.33113024
NNC(=O)c1ccccn1,-13.77386333
NCCc1nccs1,-8.398920145
CC(NN)c1ccccc1,-7.919853911
N#CC(C#N)=Cc1ncc[nH]1,-18.31937634
c1ccc(C2=NCCN2)cc1,-8.378187215
O=c1ccc(CCO)n[nH]1,-14.16298855
Nc1nccc2c1CCCC2,-7.859951806
C#Cc1cccnc1,-5.899045807
CN(N=O)c1cccnc1,-9.986250616
O=C/C=C\c1ccccc1,-6.798060559
N#C/C=C/c1ccc(O)cc1,-12.38481346
N/N=C/Cc1ccccc1,-8.627791867
O=C1CCCc2ccncc21,-8.968586273
CCCNc1ncccn1,-6.807090428
Cc1cc(NC(C)C)no1,-9.065065936
Cc1ccccc1,-2.942268888
c1ccc(C2=NCCO2)cc1,-6.421498083
O=C(O)C#Cc1ccccc1,-8.926197973
N#Cc1cccc(O)c1,-10.18144388
Cc1ccccc1F,-3.288033173
Cc1cc(=O)cc(C)o1,-9.806268198
Oc1csc(O)n1,-8.391892033
Cc1n[nH]c(O)c1C,-10.33495165
C1=C(c2ccccn2)CNC1,-7.600306993
Fc1cccc(F)n1,-5.230835509
OCc1cc[nH]n1,-11.53904294
COc1cc(O)ccc1O,-12.21762598
Nc1ccc(F)cc1Cl,-6.620983512
Cc1[nH]c(=N)sc1C,-9.330860347
O=C1CC(=O)c2ccccc21,-9.1114201
NCC#Cc1c[nH]cn1,-15.45114108
CNc1[nH]ncc1[N+](=O)[O-],-14.24785928
Cc1cc(O)cc(=O)n1C,-12.61631445
Cn1ccc(=O)c(O)c1F,-16.86654009
Nc1ccccc1S,-6.614024426
O=C(O)c1cccnn1,-13.69567558
C#Cc1ccc(C#C)cc1,-5.831789285
Cc1cc(C#N)ccc1CO,-11.03914337
CCCCCc1cn[nH]c1,-8.238020306
Cc1cc(O)cc(C)c1C#N,-10.62840042
NCc1ccc[n+]([O-])c1,-13.14964775
C=CC(=O)Nc1ccccn1,-8.929097069
O=c1[nH]cc(F)c(=O)o1,-14.56457613
N/C(=N\O)c1ccccc1,-10.03997802
Cc1cc(O)c(O)c(O)c1,-12.8276912
CCCCCn1ccnc1,-8.941195462
Cn1nccc1C(=O)O,-8.655935691
Nc1ccc(C=O)cc1,-10.71898149
O=C(O)c1nsnc1O,-12.23444952
Cc1nccnc1C(C)C,-5.341051365
Cc1ccncc1C(N)=O,-13.04738872
Cc1ncsc1CCO,-8.262926178
NCCc1cc[nH]n1,-11.16045988
Nc1cc(=O)nc(N)[nH]1,-28.59144521
CCc1ccco1,-3.388114743
N[C@H](CO)Cc1c[nH]cn1,-15.70205095
C=CC(=O)c1ccc(O)cc1,-10.67066322
S=C=Nc1ccccn1,-5.248857596
NCc1ccc(O)cc1,-9.697959972
C#CCNc1ncccn1,-7.732962608
Cc1ccnc2c1CCN2,-7.517626276
COc1ccccn1,-4.597979123
CCn1cnc(CCN)c1,-11.88369025
Cc1ccc(N)c(C)c1,-7.146824342
Cc1nnc(O)o1,-12.75434783
CC(=O)n1oc(C)cc1=O,-13.83314419
N[C@H](C=O)Cc1c[nH]cn1,-15.4229094
O=C1CCCc2ccccc21,-6.825325868
O=c1[nH]cc(F)c(=O)[nH]1,-15.02515592
NCc1cc(=O)c(O)c[nH]1,-21.73651969
Nc1cc(O)nc(F)c1,-14.84878796
CCc1nnc(CC)n1N,-15.5697844
Cc1cccnc1,-5.084092295
Nc1ccc(C(=O)O)cc1,-11.88111746
Cn1ccc(=N)s1,-9.59963543
N#CCn1ccc(=N)cc1,-16.98124264
C#CCCCc1ccccc1,-5.842005148
O=C(NO)c1cc(O)no1,-13.12431517
CSc1nnc(N)s1,-11.14873799
N[C@@H](CO)Cc1c[nH]cn1,-17.27015452
CC(=O)c1c(C)c[nH]c1C,-9.625545318
NCCc1c[nH]cn1,-11.99093171
O=Cc1ccccc1F,-7.277917456
O=[N+]([O-])c1ccccc1,-6.381211941
COc1ccccc1OC,-6.795205388
COc1cccc(S)c1,-6.005107547
CC(CN)c1ccccc1,-6.576235774
c1ccc(C2=NCCN2)nc1,-12.62039327
Cc1cn(C)c(O)n1,-8.955402288
c1ccc(C2CCNC2)cc1,-6.327930067
O=c1cc[nH]cc1O,-14.05899132
NCCc1nonc1O,-14.86947696
Cn1cc(CCCO)cn1,-10.5832699
Cc1n[nH]c(=O)n1C1CC1,-12.02163578
O=C(O)Cn1cnnn1,-16.95289801
Cc1ccc(O)cc1O,-9.638264945
CCc1ccccc1CO,-7.110824093
NCCc1nsnc1O,-9.84344189
NC(=O)c1ccccc1N,-11.56228591
CC(=O)Cc1ccccc1,-7.284958118
O=C1OCc2ccccc21,-8.972407809
NCCCn1ccnc1,-12.68481972
CCC(N)Cc1ccccc1,-6.644759866
NCc1ccc(Cl)cn1,-6.953890117
c1ccc(N2CCCC2)nc1,-5.639206466
NC(=O)c1cc(N)cs1,-13.77304756
NC1CCn2ccnc21,-10.84673625
Cc1nc(C(N)=O)c[nH]1,-15.32856955
NCC(=O)c1ccccc1,-9.059343045
Cn1cncc1CCO,-12.1488948
CC1=Nc2ccccc2CN1,-9.583044065
NCCc1ccncc1,-9.188748157
O[C@@H]1CCCc2ccccc21,-7.357711627
OCCCc1cccnc1,-9.851561869
O=C(O)Cn1ccnc1,-14.34325962
CNc1cc(F)nc(F)n1,-9.422596034
Cc1ccc(N=C=S)cc1,-3.953564004
CCCc1ccccn1,-4.921466804
COc1cnc(C#N)cn1,-8.671290861
NCCc1ccnc(N)c1,-10.94416973
Cc1ccccc1N,-6.891283444
CCOc1nn(C)cc1N,-8.829247678
C[C@H]1NC[C@@H]1c1c[nH]cn1,-12.8454058
NCCc1ccc(N)cc1,-10.52816198
N[C@H]1CCCc2ccccc21,-6.199723499
CCc1ccc(CCN)cc1,-7.233106967
N#CCC(=O)c1ccccc1,-12.70525145
Cc1ccnc(N)c1N,-10.24032941
c1cc(C2N=NN=N2)ccn1,-9.490034533
Oc1ccccc1,-6.484129856
C[C@@H](CN)c1ccccc1,-6.61272548
Cc1nnsc1CO,-10.4103909
COc1cc(O)cc(O)c1,-11.7218366
Cc1[nH]nc(C(=O)O)c1F,-14.5502187
CNCc1nc(C)cs1,-7.540109959
OCCn1cccn1,-8.03652057
CCOc1ccc(N)cc1,-8.214218852
CNCc1ncnn1C,-10.05768008
O=C1CCNc2ncccc21,-9.587511937
NCC=C=Cc1ccccc1,-7.326380053
Cc1ccccc1C#CC#N,-6.114871597
CC(C)(O)c1nnc(N)o1,-17.90117857
Cc1cc(CO)on1,-10.33636355
Sc1ccccn1,-5.233835006
Cc1ccc(C(N)=O)cn1,-13.29732596
NC1CCc2c[nH]cc2C1,-8.954793604
O/N=C/c1ccc(O)cc1,-10.79955378
C=CCNc1ncccn1,-7.26377338
Cc1cc(C)n(CO)n1,-8.523612657
C/C=C(\C)c1ccccc1,-3.815643581
CC(=O)C#Cc1ccccc1,-7.511784158
CNC(=O)c1cccnc1,-11.68225327
OCCNc1ccncc1,-12.7791784
Nc1ccncn1,-9.852019952
CC(C)(C)c1cc(N)on1,-10.14935929
CCN(O)c1ccccc1,-6.458339195
CN(N=O)c1ccccc1,-7.493260063
Cc1c(O)cccc1O,-9.797639935
Cc1ccc(C(=N)N)cc1C,-10.57885851
c1n[nH]c2c1CNC2,-10.01866778
C/C=C/c1cc(C)cc(N)n1,-8.540643279
CCc1nccc(O)c1O,-9.433113101
Cc1ccc(C(=N)N)cc1,-10.3476399
C#Cc1ccccc1N,-7.296924734
C/C(=N\N)c1ccc(C)cc1,-8.462687711
c1coc([C@@H]2CCCN2)c1,-6.699917995
NN[11C](=O)c1ccncc1,-16.56419949
OCc1ccc(O)c(O)c1,-15.25109717
CSc1cncc(C)n1,-5.715034775
O=Cc1ccc(O)cc1F,-9.488082977
Nc1ncncn1,-8.984594053
Cc1ccc(C)cc1,-2.925344943
NC[C@@H]1C[C@@H]1c1c[nH]cn1,-12.50796858
N#Cc1cnsc1,-7.780069783
COc1cccc(O)c1O,-10.61167728
O=Cc1cccs1,-6.40591701
Cc1ccc(N)nc1,-7.78084162
NC(=O)c1cccc(O)c1,-13.48976445
Nc1cnccn1,-8.607021286
Nc1nc(O)c(N)c(O)n1,-14.21403649
Nc1ccnc(N)n1,-11.92852584
Cc1ncccc1C(N)=O,-12.28340157
CNc1ccc(Cl)nn1,-10.3164401
CCc1cc(C)cc(N)n1,-7.73467571
O=C(O)CCc1ncc[nH]1,-15.00030652
CCCn1ccccc1=O,-9.054831248
O=C(O)C(O)c1ccco1,-11.49357356
NCc1cccc(O)c1,-10.00294866
Cc1cc(O)cc(C)n1,-8.51879338
COc1cc(C)cc(O)c1,-8.164400833
NC(=O)Cc1ccncc1,-13.03522758
NCC1Cc2ccccc21,-5.970004638
Cc1cc(CN)nn1C,-9.222934902
Nc1[nH]ncc1CCCO,-15.71133183
CNC/C=C\c1cccnc1,-8.39322863
Cc1csc(CN)c1,-6.427164498
c1cnc(C2CCCN2)nc1,-8.715599342
Cc1c(N)cccc1Cl,-6.570123827
CCCCCc1cccnc1,-5.744577946
O=C1NCc2ccccc2N1,-11.8523273
N=C(N)Cc1cccnc1,-13.31686034
CNC(C)c1ccccn1,-7.785240466
CC(O)c1ccccc1,-6.362204663
N[C@@H]1CC1c1ccccc1,-7.583916432
Nc1nc(CC(=O)O)n[nH]1,-19.59541165
Oc1ccc(F)cc1F,-5.548995629
Cc1nnn[nH]1,-13.52895872
Cc1cc(C)c(C#N)c(N)n1,-9.737336224
Nc1c[nH]c(=O)nc1N,-20.95788018
Cc1ccc(O)cn1,-8.049328049
Oc1cccc(F)c1O,-9.588748131
O=C1Cc2cccc(O)c2N1,-12.2142186
CCCCCn1cncn1,-9.008753189
Oc1cccc2c1CNCC2,-8.651323493
CN(C)c1ccc(N)nc1,-9.262091526
Cc1cc(C)c(O)cc1O,-9.370845284
Oc1cc(O)cc(F)c1,-10.27042479
N#CC(O)c1ccccc1,-9.89205509
Nc1ccnc(N)c1,-12.05091539
Cc1ccnc(N)c1C,-7.795857935
O=C1C=CC(=O)c2[nH]cnc21,-14.50240244
NCc1ccc(N)nc1,-11.16143252
NCCc1cccs1,-6.466308572
CNCc1nncn1C,-14.01353449
c1cnc2c(c1)C1CCC2N1,-8.331538121
c1ccc2c(c1)CCCC2,-3.137079368
CNc1ncccc1F,-5.783527491
OCCc1ccncc1,-9.133426875
CC(=O)c1ccc[nH]1,-7.921316009
CC(=O)c1csc(C)c1,-7.030440062
c1cc2c(s1)CCNC2,-5.626681367
NCc1nnc(N)o1,-15.87627283
Cc1ccc(N)c(C)n1,-8.772583525
O=CCC(=O)c1ccccc1,-10.59117026
NCc1ccncc1F,-8.639338052
O=CCc1ccccc1,-6.95409092
Cc1ccc(C/C=N/N)cc1,-8.797169367
Cc1ccc(C(C)(C)C)cc1,-3.66528591
Nc1cccc(N)n1,-10.342852
Nc1ncccc1C(=O)O,-10.27403298
CCc1n[nH]c(N)n1,-13.69247528
Cc1cc(N=O)no1,-6.409136136
NNc1ncccn1,-11.615436
Cc1cc(C)n(O)c(=O)c1,-8.358345349
Cc1ccn(O)c(=S)c1,-9.15283576
NC1CCCc2occc21,-6.721799269
Cc1ccccc1C#N,-6.735535462
c1cnsc1,-4.51022185
O/N=C/c1cccs1,-9.765561624
Cc1ccc(O)c(CO)n1,-11.43626307
Cc1c(/C=N/O)no[n+]1[O-],-11.97030546
N[C@@H]1[C@@H]2Cc3ccccc3[C@H]12,-6.51322122
C[C@H](N)[C@H](C)c1c[nH]cn1,-12.38125548
CC(C)Cc1ccccc1,-3.387135827
CNCc1ccccc1,-5.18351498
CN1CCCc2ccccc21,-4.545406336
Nc1c(F)cnc(F)c1F,-7.774999502
CC(C)c1ccccc1O,-6.255766417
c1ccc(C2CO2)cc1,-5.404172596
O=C(O)c1ccc(=O)[nH]n1,-14.86491496
Cn1cnc([N+](=O)[O-])c1,-14.02798605
Cc1ncc(O)c(N)n1,-11.74506702
Cc1occc1CN,-6.757247308
c1nnc2n1CCCC2,-13.43641355
NCC(O)c1ccccc1,-10.94802892
OC1(c2nnn[nH]2)CNC1,-15.08012579
CCc1n[nH]c(CCN)n1,-11.3705314
O=Cc1cccc(F)c1O,-9.582862087
NC(=O)c1ccccc1O,-12.03606223
O=Cc1cc(O)ccc1O,-13.19875041
O=C(O)c1cncc(F)c1,-8.746466559
Cc1ncc(C(N)=S)[nH]1,-18.93543428
NC(=O)CCc1cc[nH]c1,-15.8209641
O=Cc1cc(C(=O)O)[nH]n1,-12.46076727
COc1ccccc1C=O,-7.381494257
O=C(O)c1cc(CO)on1,-14.87479824
N/C(=N\O)c1ccccn1,-9.30003078
COc1cccc(OC)c1,-6.16433821
N#Cc1ccc(C=O)cc1,-9.588151997
CC(=O)c1ccccc1O,-9.753889938
O=C(O)c1cc(O)cs1,-11.36865515
NC(=O)c1nnc(N)o1,-16.56595652
N#CCc1ccccn1,-8.548857385
N#CCCOc1ccccc1,-9.705232813
Cc1no[n+]([O-])c1/C=N/O,-12.3085459
C=CCNc1ccccc1,-6.439946877
CCn1ccnc1C(C)=O,-7.905760036
CCCc1nc(C)n[nH]1,-10.00570343
CNc1ncccc1OC,-7.210215402
OCCc1ccccc1,-7.784405877
CC(C)n1ccc(N)n1,-9.156538069
Sc1ccccc1Cl,-3.728582844
CC(N)C(=O)c1ccccc1,-9.292569686
Cn1cc(N)nn1,-12.28640735
NCCCCc1c[nH]cn1,-12.87661188
CCn1ccc(N)n1,-9.220518988
CN(C)c1ncccn1,-5.401028771
[N-]=[N+]=Nc1ccc(O)cc1,-7.883859937
Cc1cc(N)c(C)cc1N,-9.679962985
Nc1ccn(CCO)n1,-11.15182534
CNc1ncccc1N,-9.141151523
COc1cccnc1Cl,-7.312581108
NCCCc1cccs1,-6.828130838
C/C=C/c1ccc(OC)cc1,-5.108784814
ClCc1cc[nH]n1,-8.906312181
NCc1cc(C(N)=O)co1,-15.61099298
C=Cc1ccc(OC)nc1,-5.403626662
CNCc1nnc(C)o1,-10.99228092
Cc1cc(CN)c(C)s1,-6.444251596
C[C@@H](N)c1ccc(F)cn1,-8.982429144
CNCc1cnc(C)s1,-7.729078321
CC(C)c1cc(CN)on1,-9.560315653
CC(=O)c1ccnc(C)n1,-7.121359986
